"","DB_NAME","NR_CPU","QTD_CONEXAO","BUILD_BANCO_DB2","BUILD_INST_DB2","QTD_ERROS_ATUALIZACAO","ULTIMO_RUNSTATS","QTD_OBJETOS_INVALIDOS","PACOTES_INVALIDOS","BUFFERPOLLS_AUTO","MEMORIA_BD","DFT_QUERYOPT","LOGBUFSZ","DB_MEM_THRESH","SELF_TUNING_MEM","DATABASE_MEMORY","DFT_DEGREE","TAMANHO_DO_BANCO_GB","TRIGGERS_AUDLOG","INSTANCE_MEMORY","Target"
"1004","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2522,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1005","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1006","PKENTE",2,10,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"1007","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,375,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1008","GIPIELA",4,10,"s181109","s1811091400",0,"2020-06-13",0,0,0,723,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1009","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,2522,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1010","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,700,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1011","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,395,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"1012","OUTLET",2,14,"s141128","s141128",0,"2019-09-07",1,26,0,765,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1013","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,650,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1014","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,676,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"1015","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3433,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1016","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2632,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1017","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,3025,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1018","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1019","PKENTE",2,10,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1020","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,375,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1021","GIPIELA",4,10,"s181109","s1811091400",0,"2020-06-13",0,0,0,723,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1022","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,2376,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1023","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1024","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"1025","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1026","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,653,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"1027","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,676,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"1028","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3433,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1029","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2632,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1030","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2422,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1031","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1032","PKENTE",2,10,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"1033","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,375,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1034","GIPIELA",4,10,"s181109","s1811091400",0,"2020-06-13",0,0,0,723,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1035","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2425,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1036","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1037","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"1038","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"1039","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,653,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1040","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,676,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"1041","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3433,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1042","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2632,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1043","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2412,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1044","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1045","PKENTE",2,10,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1046","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,375,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1047","GIPIELA",4,10,"s181109","s1811091400",0,"2020-06-13",0,0,0,723,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1048","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,2724,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1049","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1050","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"1051","OUTLET",2,14,"s141128","s141128",0,"2019-09-07",1,26,0,772,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1052","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,653,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1053","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,676,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"1054","DEVKOP",4,22,"s181109","s1811091400",5,"2020-03-18",0,0,0,3457,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1055","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2632,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1056","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2764,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1057","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1058","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1059","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,376,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1060","GIPIELA",4,9,"s181109","s1811091400",0,"2020-06-13",0,0,0,723,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1061","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,3042,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1062","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1063","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"1064","OUTLET",2,14,"s141128","s141128",0,"2019-09-07",1,26,0,765,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1065","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,653,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"1066","AGROMETA",2,12,"s191112","s1811091400",0,"2020-02-18",0,0,0,676,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"1067","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1068","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1069","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,3134,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1070","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"1071","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1072","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,379,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1073","GIPIELA",4,11,"s181109","s1811091400",0,"2020-06-13",0,0,0,723,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1074","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,3175,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1075","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"1076","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"1077","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,765,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1078","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,653,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1079","AGROMETA",2,17,"s191112","s1811091400",0,"2020-02-18",0,0,0,744,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.44,8,"AUTOMATIC","0"
"1080","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1081","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1082","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,1988,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1083","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1084","PKENTE",2,10,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1085","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,379,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1086","GIPIELA",4,9,"s181109","s1811091400",0,"2020-06-13",0,0,0,723,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1087","XAPURI",2,9,"special","s141128",0,"2019-11-27",0,0,1,2589,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1088","SCHWALM",2,9,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1089","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"1090","OUTLET",2,16,"s141128","s141128",0,"2019-09-07",1,26,0,771,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1091","BELO",2,8,"s141128","s141128",0,"2019-09-30",0,0,0,653,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1092","AGROMETA",2,17,"s191112","s1811091400",0,"2020-02-18",0,0,0,756,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.44,8,"AUTOMATIC","0"
"1093","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1094","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1095","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2975,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1096","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1097","PKENTE",2,11,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1098","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,379,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","1"
"1099","GIPIELA",4,16,"s181109","s1811091400",0,"2020-06-13",0,0,0,761,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1100","XAPURI",2,11,"special","s141128",0,"2019-11-27",0,0,1,3224,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1101","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,695,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1102","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"1103","OUTLET",2,10,"s141128","s141128",0,"2019-09-07",1,26,0,763,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1104","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,655,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1105","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,758,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.44,8,"AUTOMATIC","0"
"1106","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1107","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1108","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2677,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1109","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1110","PKENTE",2,11,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1111","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,379,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1112","GIPIELA",4,17,"s181109","s1811091400",0,"2020-06-13",0,0,0,972,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1113","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,2340,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1114","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1115","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"1116","OUTLET",2,11,"s141128","s141128",0,"2019-09-07",1,26,0,772,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1117","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,655,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1118","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,758,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.44,8,"AUTOMATIC","1"
"1119","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1120","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1121","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2719,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1122","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"1123","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"1124","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,379,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1125","GIPIELA",4,18,"s181109","s1811091400",0,"2020-06-13",0,0,0,972,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1126","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2719,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1127","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"1128","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"1129","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,765,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1130","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,655,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"1131","AGROMETA",2,12,"s191112","s1811091400",0,"2020-02-18",0,0,0,758,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.44,8,"AUTOMATIC","0"
"1132","DEVKOP",4,19,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1133","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1134","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2701,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1135","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"1136","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1121,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1137","MADESIL",2,12,"special","s141128",0,"2019-10-10",0,1,0,379,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1138","GIPIELA",4,16,"s181109","s1811091400",0,"2020-06-13",0,0,0,972,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1139","XAPURI",2,11,"special","s141128",0,"2019-11-27",0,0,1,2723,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1140","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1141","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"1142","OUTLET",2,11,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"1143","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,655,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"1144","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,758,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.44,8,"AUTOMATIC","0"
"1145","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1146","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1147","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2348,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1148","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"1149","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"1150","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,382,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"1151","GIPIELA",4,17,"s181109","s1811091400",0,"2020-06-13",0,0,0,972,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"1152","XAPURI",2,13,"special","s141128",0,"2019-11-27",0,0,1,2712,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"1153","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,702,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"1154","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,397,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"1155","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"1156","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,655,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"1157","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,758,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.44,8,"AUTOMATIC","0"
"1158","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3494,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"1159","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2636,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"1160","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2728,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"1161","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,546,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
